storm_id,storm_name,year,grid_impact_index_v5r,grid_impact_index_v5r_stoch,rank_v5r_det,rank_v5r_stoch,rank_shift,abs_rank_shift
WP072009,MOLAVE,2009,0.0,0.0,50.0,221.0,-171.0,171.0
WP032009,LINFA,2009,0.0,0.0,50.0,221.0,-171.0,171.0
WP022009,CHAN-HOM,2009,0.0,0.0357142857142857,50.0,123.0,-73.0,73.0
WP012009,KUJIRA,2009,0.0,0.0,50.0,221.0,-171.0,171.0
WP192008,JANGMI,2008,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP022006,CHANCHU,2006,0.0,0.0,50.0,221.0,-171.0,171.0
WP152008,SINLAKU,2008,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP132008,NURI,2008,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP092008,FUNG-WONG,2008,0.0,0.0,50.0,221.0,-171.0,171.0
WP052008,HALONG,2008,0.0,0.0941625048927561,50.0,69.0,-19.0,19.0
WP242007,MITAG,2007,0.0,0.0,50.0,221.0,-171.0,171.0
WP212007,PEIPAH,2007,0.0,0.0,50.0,221.0,-171.0,171.0
WP172007,KROSA,2007,0.0,0.0,50.0,221.0,-171.0,171.0
WP092007,SEPAT,2007,0.0,0.0,50.0,221.0,-171.0,171.0
WP072007,PABUK,2007,0.0,0.0,50.0,221.0,-171.0,171.0
WP252006,UTOR,2006,0.0,0.0966297966212709,50.0,65.0,-15.0,15.0
WP232006,CHEBI,2006,0.0,0.0827966547291802,50.0,76.0,-26.0,26.0
WP142006,SHANSHAN,2006,0.0,0.0,50.0,221.0,-171.0,171.0
WP062006,KAEMI,2006,0.0,0.0,50.0,221.0,-171.0,171.0
WP042006,EWINIAR,2006,0.0,0.0,50.0,221.0,-171.0,171.0
WP182008,HAGUPIT,2008,0.0,0.0,50.0,221.0,-171.0,171.0
WP081959,IRIS,1959,0.0,0.0,50.0,221.0,-171.0,171.0
WP051959,BILLIE,1959,0.0,0.0,50.0,221.0,-171.0,171.0
WP181958,LORNA,1958,0.0,0.0,50.0,221.0,-171.0,171.0
WP131958,GRACE,1958,0.0,0.0,50.0,221.0,-171.0,171.0
WP071958,WINNIE,1958,0.0,0.0,50.0,221.0,-171.0,171.0
WP191957,KIT,1957,0.0,0.1272865802331274,50.0,48.0,2.0,2.0
WP141957,GLORIA,1957,0.0,0.0536402437432693,50.0,105.0,-55.0,55.0
WP131957,FAYE,1957,0.0,0.0,50.0,221.0,-171.0,171.0
WP111957,CARMEN,1957,0.0,0.0,50.0,221.0,-171.0,171.0
WP061957,WENDY,1957,0.0,0.0587422845595958,50.0,102.0,-52.0,52.0
WP051957,VIRGINIA,1957,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP031957,SHIRLEY,1957,0.0,0.0,50.0,221.0,-171.0,171.0
WP231956,POLLY,1956,0.0,0.1266295680188326,50.0,49.0,1.0,1.0
WP041982,PAT,1982,0.0,0.0,50.0,221.0,-171.0,171.0
WP211956,OLIVE,1956,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP191956,KAREN:LUCILLE,1956,0.0,0.0357142857142857,50.0,123.0,-73.0,73.0
WP141956,GILDA,1956,0.0,0.0616060304260908,50.0,98.0,-48.0,48.0
WP131956,FREDA,1956,0.0,0.0,50.0,221.0,-171.0,171.0
WP111956,DINAH,1956,0.0,0.0,50.0,221.0,-171.0,171.0
WP101956,CHARLOTTE,1956,0.0,0.0,50.0,221.0,-171.0,171.0
WP091956,BABS,1956,0.0,0.0,50.0,221.0,-171.0,171.0
WP031956,THELMA,1956,0.0,0.010204081632653,50.0,149.0,-99.0,99.0
WP011956,SARAH,1956,0.0,0.0,50.0,221.0,-171.0,171.0
WP211955,PATSY,1955,0.0,0.0,50.0,221.0,-171.0,171.0
WP121955,IRIS,1955,0.0,0.0,50.0,221.0,-171.0,171.0
WP011955,VIOLET,1955,0.0,0.0268678351870452,50.0,129.0,-79.0,79.0
WP191954,TILDA,1954,0.0,0.010204081632653,50.0,149.0,-99.0,99.0
WP181954,SALLY,1954,0.0,0.010204081632653,50.0,149.0,-99.0,99.0
WP221956,NADINE,1956,0.0,0.0,50.0,221.0,-171.0,171.0
WP041963,SHIRLEY,1963,0.0,0.0,50.0,221.0,-171.0,171.0
WP281962,LUCY,1962,0.0,0.0938541742697736,50.0,70.0,-20.0,20.0
WP261962,JEAN,1962,0.0,0.0,50.0,221.0,-171.0,171.0
WP231962,GILDA:IVY,1962,0.0,0.0,50.0,221.0,-171.0,171.0
WP201962,DINAH,1962,0.0,0.0,50.0,221.0,-171.0,171.0
WP171962,AMY,1962,0.0,0.0,50.0,221.0,-171.0,171.0
WP161962,WANDA,1962,0.0,0.0,50.0,221.0,-171.0,171.0
WP111962,PATSY,1962,0.0,0.0,50.0,221.0,-171.0,171.0
WP101962,OPAL,1962,0.0,0.0,50.0,221.0,-171.0,171.0
WP061962,KATE,1962,0.0,0.0,50.0,221.0,-171.0,171.0
WP031962,HOPE,1962,0.0,0.102797530574714,50.0,58.0,-8.0,8.0
WP271961,ELLEN,1961,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP161961,LORNA,1961,0.0,0.0,50.0,221.0,-171.0,171.0
WP141961,JUNE,1961,0.0,0.0,50.0,221.0,-171.0,171.0
WP091959,JOAN,1959,0.0,0.0,50.0,221.0,-171.0,171.0
WP061961,BETTY,1961,0.0,0.0,50.0,221.0,-171.0,171.0
WP271960,PHYLLIS,1960,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP231960,LOLA,1960,0.0,0.010204081632653,50.0,149.0,-99.0,99.0
WP221960,KIT,1960,0.0,0.1063019585026954,50.0,56.0,-6.0,6.0
WP151960,ELAINE,1960,0.0,0.0,50.0,221.0,-171.0,171.0
WP081960,SHIRLEY,1960,0.0,0.0,50.0,221.0,-171.0,171.0
WP061960,POLLY,1960,0.0,0.0,50.0,221.0,-171.0,171.0
WP051960,OLIVE,1960,0.0,0.2332818476505443,50.0,30.0,20.0,20.0
WP011960,KAREN,1960,0.0,0.0,50.0,221.0,-171.0,171.0
WP211959,FREDA,1959,0.0,0.2970051788700783,50.0,19.0,31.0,31.0
WP201959,EMMA,1959,0.0,0.0,50.0,221.0,-171.0,171.0
WP181959,CHARLOTTE,1959,0.0,0.0,50.0,221.0,-171.0,171.0
WP161959,AMY,1959,0.0,0.0,50.0,221.0,-171.0,171.0
WP111959,LOUISE,1959,0.0,0.0205039101756979,50.0,136.0,-86.0,86.0
WP091961,ELSIE,1961,0.0,0.0,50.0,221.0,-171.0,171.0
WP171949,PATRICIA,1949,0.0,0.0,50.0,221.0,-171.0,171.0
WP161949,OMELIA,1949,0.0,0.0,50.0,221.0,-171.0,171.0
WP081949,JUDITH,1949,0.0,0.0,50.0,221.0,-171.0,171.0
WP091947,INEZ,1947,0.0,0.0,50.0,221.0,-171.0,171.0
WP212020,MOLAVE,2020,0.0,0.0,50.0,221.0,-171.0,171.0
WP192020,SAUDEL,2020,0.0,0.0,50.0,221.0,-171.0,171.0
WP012020,VONGFONG,2020,0.0,0.1095275740328627,50.0,54.0,-4.0,4.0
WP282019,FUNG-WONG,2019,0.0,0.0160969320398325,50.0,144.0,-94.0,94.0
WP272019,KALMAEGI,2019,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP252019,NAKRI,2019,0.0,0.0,50.0,221.0,-171.0,171.0
WP212019,NEOGURI,2019,0.0,0.0,50.0,221.0,-171.0,171.0
WP192019,MITAG,2019,0.0,0.0,50.0,221.0,-171.0,171.0
WP152019,LINGLING,2019,0.0,0.0,50.0,221.0,-171.0,171.0
WP171954,RUBY,1954,0.0,0.0255102040816326,50.0,130.0,-80.0,80.0
WP332017,TEMBIN,2017,0.0,0.0,50.0,221.0,-171.0,171.0
WP161945,HELEN,1945,0.0,0.0,50.0,221.0,-171.0,171.0
WP021949,DELLA,1949,0.0,0.0,50.0,221.0,-171.0,171.0
WP242017,KHANUN,2017,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP031947,CAROL,1947,0.0,0.0,50.0,221.0,-171.0,171.0
WP141946,BETTY,1946,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP131946,ALMA,1946,0.0,0.0,50.0,221.0,-171.0,171.0
WP121946,QUERIDA,1946,0.0,0.0,50.0,221.0,-171.0,171.0
WP101946,OPAL,1946,0.0,0.1017763761514948,50.0,59.0,-9.0,9.0
WP061946,INGRID,1946,0.0,0.0689463661922489,50.0,88.0,-38.0,38.0
WP031946,DOLLY,1946,0.0,0.0,50.0,221.0,-171.0,171.0
WP011946,BARBARA,1946,0.0,0.0,50.0,221.0,-171.0,171.0
WP261945,NORA,1945,0.0,0.0,50.0,221.0,-171.0,171.0
WP211945,JEAN,1945,0.0,0.0,50.0,221.0,-171.0,171.0
WP312018,YUTU,2018,0.0,0.1385158162416298,50.0,46.0,4.0,4.0
WP161954,PAMELA,1954,0.0,0.0,50.0,221.0,-171.0,171.0
WP131954,NANCY,1954,0.0,0.0817168090922799,50.0,77.0,-27.0,27.0
WP061954,IDA,1954,0.0,0.0,50.0,221.0,-171.0,171.0
WP021954,ELSIE,1954,0.0,0.0,50.0,221.0,-171.0,171.0
WP211953,CORA,1953,0.0,0.1004498833211883,50.0,62.0,-12.0,12.0
WP201953,BETTY,1953,0.0,0.010204081632653,50.0,149.0,-99.0,99.0
WP141953,SUSAN,1953,0.0,0.0,50.0,221.0,-171.0,171.0
WP121953,RITA,1953,0.0,0.0,50.0,221.0,-171.0,171.0
WP111953,PHYLLIS,1953,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP051953,KIT,1953,0.0,0.0,50.0,221.0,-171.0,171.0
WP031953,JUDY,1953,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP271952,GLORIA,1952,0.0,0.0,50.0,221.0,-171.0,171.0
WP231952,CARMEN,1952,0.0,0.0,50.0,221.0,-171.0,171.0
WP221952,BESS,1952,0.0,0.0,50.0,221.0,-171.0,171.0
WP221949,CAMILLA,1949,0.0,0.0,50.0,221.0,-171.0,171.0
WP101952,MARY,1952,0.0,0.0,50.0,221.0,-171.0,171.0
WP061952,HARRIET,1952,0.0,0.0,50.0,221.0,-171.0,171.0
WP031952,EMMA,1952,0.0,0.0869494562094128,50.0,74.0,-24.0,24.0
WP161951,AMY,1951,0.0,0.7215968930221508,50.0,2.0,48.0,48.0
WP151951,WANDA,1951,0.0,0.1078452035425087,50.0,55.0,-5.0,5.0
WP111951,RUTH,1951,0.0,0.0,50.0,221.0,-171.0,171.0
WP101951,PAT,1951,0.0,0.0,50.0,221.0,-171.0,171.0
WP091951,ORA,1951,0.0,0.0,50.0,221.0,-171.0,171.0
WP081951,NORA,1951,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP051951,KATE,1951,0.0,0.0,50.0,221.0,-171.0,171.0
WP031951,IRIS,1951,0.0,0.0872674862324504,50.0,73.0,-23.0,23.0
WP181950,FRAN,1950,0.0,0.0314030544888121,50.0,126.0,-76.0,76.0
WP161950,CLARA,1950,0.0,0.0,50.0,221.0,-171.0,171.0
WP121950,OSSIA,1950,0.0,0.0749396792395557,50.0,83.0,-33.0,33.0
WP111952,NONA,1952,0.0,0.0,50.0,221.0,-171.0,171.0
WP191977,KIM,1977,0.0,0.2551333153390961,50.0,24.0,26.0,26.0
WP121977,DINAH,1977,0.0,0.0,50.0,221.0,-171.0,171.0
WP101977,BABE,1977,0.0,0.0,50.0,221.0,-171.0,171.0
WP061977,THELMA,1977,0.0,0.0098868668937467,50.0,164.0,-114.0,114.0
WP221976,LOUISE,1976,0.0,0.0,50.0,221.0,-171.0,171.0
WP071976,RUBY,1976,0.0,0.0616060304260908,50.0,98.0,-48.0,48.0
WP051976,OLGA,1976,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP171975,ELSIE,1975,0.0,0.0,50.0,221.0,-171.0,171.0
WP131975,ALICE,1975,0.0,0.010204081632653,50.0,149.0,-99.0,99.0
WP011975,LOLA,1975,0.0,0.0733809238788865,50.0,84.0,-34.0,34.0
WP331974,IRMA,1974,0.0,0.0255102040816326,50.0,130.0,-80.0,80.0
WP311974,GLORIA,1974,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP291974,ELAINE,1974,0.0,0.010204081632653,50.0,149.0,-99.0,99.0
WP051963,TRIX,1963,0.0,0.0,50.0,221.0,-171.0,171.0
WP271974,CARMEN,1974,0.0,0.0,50.0,221.0,-171.0,171.0
WP261974,BESS,1974,0.0,0.010204081632653,50.0,149.0,-99.0,99.0
WP121974,IVY,1974,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP061974,DINAH,1974,0.0,0.0,50.0,221.0,-171.0,171.0
WP201973,RUTH,1973,0.0,0.0,50.0,221.0,-171.0,171.0
WP191973,PATSY,1973,0.0,0.0,50.0,221.0,-171.0,171.0
WP171973,NORA,1973,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP151973,LOUISE,1973,0.0,0.0,50.0,221.0,-171.0,171.0
WP041973,BILLIE,1973,0.0,0.0,50.0,221.0,-171.0,171.0
WP311972,THERESE,1972,0.0,0.0615978267700301,50.0,100.0,-50.0,50.0
WP281972,PAMELA,1972,0.0,0.0411978671607847,50.0,118.0,-68.0,68.0
WP141972,BETTY,1972,0.0,0.0,50.0,221.0,-171.0,171.0
WP091972,SUSAN,1972,0.0,0.010204081632653,50.0,149.0,-99.0,99.0
WP061972,ORA,1972,0.0,0.0520703962176517,50.0,110.0,-60.0,60.0
WP281974,DELLA,1974,0.0,0.0,50.0,221.0,-171.0,171.0
WP041983,WAYNE,1983,0.0,0.0,50.0,221.0,-171.0,171.0
WP031983,VERA,1983,0.0,0.3604828080718099,50.0,10.0,40.0,40.0
WP281982,ROGER,1982,0.0,0.010204081632653,50.0,149.0,-99.0,99.0
WP271982,PAMELA,1982,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP241982,NANCY,1982,0.0,0.0153061224489795,50.0,145.0,-95.0,95.0
WP201982,KEN,1982,0.0,0.0,50.0,221.0,-171.0,171.0
WP151982,FAYE,1982,0.0,0.0306122448979591,50.0,127.0,-77.0,77.0
WP121982,CECIL,1982,0.0,0.0,50.0,221.0,-171.0,171.0
WP101982,ANDY,1982,0.0,0.0,50.0,221.0,-171.0,171.0
WP171945,URSULA,1945,0.0,0.0,50.0,221.0,-171.0,171.0
WP291981,LEE,1981,0.0,0.0,50.0,221.0,-171.0,171.0
WP261981,IRMA,1981,0.0,0.0357142857142857,50.0,123.0,-73.0,73.0
WP251981,HAZEN,1981,0.0,0.0,50.0,221.0,-171.0,171.0
WP201981,CLARA,1981,0.0,0.0,50.0,221.0,-171.0,171.0
WP021978,OLIVE,1978,0.0,0.098200851850075,50.0,64.0,-14.0,14.0
WP041981,IKE,1981,0.0,0.0,50.0,221.0,-171.0,171.0
WP251980,BETTY,1980,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP191980,PERCY,1980,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP111980,KIM,1980,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP091980,JOE,1980,0.0,0.0,50.0,221.0,-171.0,171.0
WP031980,DOM,1980,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP241979,VERA,1979,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP221979,SARAH,1979,0.0,0.0,50.0,221.0,-171.0,171.0
WP171979,MAC,1979,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP121979,IRVING,1979,0.0,0.0,50.0,221.0,-171.0,171.0
WP091979,HOPE,1979,0.0,0.0,50.0,221.0,-171.0,171.0
WP061979,ELLIS,1979,0.0,0.0,50.0,221.0,-171.0,171.0
WP031979,CECIL,1979,0.0,0.0677887858628456,50.0,92.0,-42.0,42.0
WP241978,ORA,1978,0.0,0.0,50.0,221.0,-171.0,171.0
WP051981,JUNE,1981,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP191966,ELSIE,1966,0.0,0.0,50.0,221.0,-171.0,171.0
WP111966,SUSAN,1966,0.0,0.0,50.0,221.0,-171.0,171.0
WP061966,MAMIE,1966,0.0,0.0,50.0,221.0,-171.0,171.0
WP031966,JUDY,1966,0.0,0.023531481713411,50.0,133.0,-83.0,83.0
WP021966,IRMA,1966,0.0,0.3300047229776998,50.0,14.0,36.0,36.0
WP011966,HESTER,1966,0.0,0.0,50.0,221.0,-171.0,171.0
WP331965,FAYE,1965,0.0,0.0,50.0,221.0,-171.0,171.0
WP231965,ROSE,1965,0.0,0.0,50.0,221.0,-171.0,171.0
WP141965,HARRIET,1965,0.0,0.0,50.0,221.0,-171.0,171.0
WP121965,FREDA,1965,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP101965,DINAH,1965,0.0,0.0,50.0,221.0,-171.0,171.0
WP071965,AMY,1965,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP391964,OPAL,1964,0.0,0.010204081632653,50.0,149.0,-99.0,99.0
WP011972,KIT,1972,0.0,0.2496807964153173,50.0,26.0,24.0,24.0
WP271964,CLARA,1964,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP221964,TILDA,1964,0.0,0.0,50.0,221.0,-171.0,171.0
WP211964,SALLY,1964,0.0,0.0,50.0,221.0,-171.0,171.0
WP201964,RUBY,1964,0.0,0.0,50.0,221.0,-171.0,171.0
WP121964,IDA,1964,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP081964,ELSIE,1964,0.0,0.0,50.0,221.0,-171.0,171.0
WP071964,DORIS,1964,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP061964,CORA,1964,0.0,0.0,50.0,221.0,-171.0,171.0
WP031964,WINNIE,1964,0.0,0.0770799452267758,50.0,80.0,-30.0,30.0
WP231963,PHYLLIS,1963,0.0,0.0,50.0,221.0,-171.0,171.0
WP131963,FAYE,1963,0.0,0.0,50.0,221.0,-171.0,171.0
WP101963,CARMEN,1963,0.0,0.0482517555758209,50.0,114.0,-64.0,64.0
WP081963,AGNES,1963,0.0,0.0,50.0,221.0,-171.0,171.0
WP071963,WENDY,1963,0.0,0.0,50.0,221.0,-171.0,171.0
WP281964,DOT,1964,0.0,0.0229745245326841,50.0,134.0,-84.0,84.0
WP341971,IRMA,1971,0.0,0.0,50.0,221.0,-171.0,171.0
WP331971,HESTER,1971,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP311971,FAYE(GLORIA):GLORIA,1971,0.0,0.0,50.0,221.0,-171.0,171.0
WP301971,ELAINE,1971,0.0,0.0,50.0,221.0,-171.0,171.0
WP181971,NADINE,1971,0.0,0.0,50.0,221.0,-171.0,171.0
WP161971,LUCY,1971,0.0,0.0,50.0,221.0,-171.0,171.0
WP151971,JEAN,1971,0.0,0.0462999079771112,50.0,115.0,-65.0,65.0
WP121971,HARRIET,1971,0.0,0.0,50.0,221.0,-171.0,171.0
WP111971,GILDA,1971,0.0,0.0650906697395379,50.0,93.0,-43.0,43.0
WP101971,FREDA,1971,0.0,0.0,50.0,221.0,-171.0,171.0
WP081971,DINAH,1971,0.0,0.148168273087694,50.0,41.0,9.0,9.0
WP031971,VERA,1971,0.0,0.0,50.0,221.0,-171.0,171.0
WP231970,PATSY,1970,0.0,0.174946922905569,50.0,39.0,11.0,11.0
WP141970,GEORGIA,1970,0.0,0.0514295210984134,50.0,112.0,-62.0,62.0
WP301966,PAMELA,1966,0.0,0.0365545161762158,50.0,120.0,-70.0,70.0
WP011970,NANCY,1970,0.0,0.0,50.0,221.0,-171.0,171.0
WP051969,VIOLA,1969,0.0,0.0,50.0,221.0,-171.0,171.0
WP031969,SUSAN,1969,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP271968,ORA,1968,0.0,0.0,50.0,221.0,-171.0,171.0
WP251968,MAMIE,1968,0.0,0.06827888306256,50.0,89.0,-39.0,39.0
WP171968,ELAINE,1968,0.0,0.010204081632653,50.0,149.0,-99.0,99.0
WP151968,DELLA,1968,0.0,0.0,50.0,221.0,-171.0,171.0
WP121968,WENDY,1968,0.0,0.0,50.0,221.0,-171.0,171.0
WP331967,GILDA,1967,0.0,0.0,50.0,221.0,-171.0,171.0
WP321967,FREDA,1967,0.0,0.0,50.0,221.0,-171.0,171.0
WP181967,MARGE,1967,0.0,0.0,50.0,221.0,-171.0,171.0
WP071967,BILLIE,1967,0.0,0.0051020408163265,50.0,165.0,-115.0,115.0
WP061967,ANITA,1967,0.0,0.0,50.0,221.0,-171.0,171.0
WP021967,SALLY,1967,0.0,0.0,50.0,221.0,-171.0,171.0
WP021970,OLGA,1970,0.0,0.0,50.0,221.0,-171.0,171.0
