storm_id,storm_name,year,peak_t,peak_affected_population_proxy,peak_affected_population_share_proxy,peak_n_unserved_buses,peak_unserved_bus_share,peak_n_failed_lines_cumulative,peak_failed_line_share_cumulative,final_affected_population_proxy,final_n_unserved_buses,final_n_failed_lines_cumulative,n_timesteps,peak_affected_population_proxy_norm,peak_n_failed_lines_norm,peak_n_unserved_buses_norm,grid_impact_index_v5r_stoch,rank_index
WP111971,GILDA,1971,7,3384417.577397868,0.0218977757081276,2,0.0104166666666666,2,0.0084745762711864,3384417.577397868,2,2,9,0.076771764491867,0.0408163265306122,0.0588235294117647,0.0650906697395379,93
WP152012,TEMBIN,2012,14,4008819.4451709986,0.0259377653782985,1,0.0052083333333333,1,0.0042372881355932,4008819.4451709986,1,1,24,0.0909356293355831,0.0204081632653061,0.0294117647058823,0.0640751831235587,94
WP321996,ABEL:BETH,1996,7,2117531.6196603477,0.0137008012166873,1,0.0052083333333333,6,0.0254237288135593,2117531.6196603477,1,6,15,0.0480338596201347,0.1224489795918367,0.0294117647058823,0.0638443253759224,95
WP041967,VIOLET,1967,5,2117531.6196603477,0.0137008012166873,1,0.0052083333333333,6,0.0254237288135593,2117531.6196603477,1,6,17,0.0480338596201347,0.1224489795918367,0.0294117647058823,0.0638443253759224,96
WP101987,CARY,1987,17,2454927.51186049,0.0158838118539038,3,0.015625,3,0.0127118644067796,2454927.51186049,3,3,19,0.0556873117678535,0.0612244897959183,0.088235294117647,0.0619538036273387,97
WP141956,GILDA,1956,8,2327941.2650969625,0.0150621885506167,1,0.0052083333333333,5,0.0211864406779661,2327941.2650969625,1,5,17,0.0528067693976264,0.1020408163265306,0.0294117647058823,0.0616060304260908,98
WP071976,RUBY,1976,3,2327941.2650969625,0.0150621885506167,1,0.0052083333333333,5,0.0211864406779661,2327941.2650969625,1,5,31,0.0528067693976264,0.1020408163265306,0.0294117647058823,0.0616060304260908,99
WP311972,THERESE,1972,9,2378055.566427946,0.015386436875541,2,0.0104166666666666,4,0.0169491525423728,2378055.566427946,2,4,19,0.0539435568215988,0.0816326530612244,0.0588235294117647,0.0615978267700301,100
WP202011,NESAT,2011,8,726656.9216594696,0.0047015978150934,2,0.0104166666666666,8,0.0338983050847457,726656.9216594696,2,8,10,0.0164834074933855,0.1632653061224489,0.0588235294117647,0.0595299004384082,101
WP061957,WENDY,1957,7,2117531.6196603477,0.0137008012166873,1,0.0052083333333333,5,0.0211864406779661,2117531.6196603477,1,5,12,0.0480338596201347,0.1020408163265306,0.0294117647058823,0.0587422845595958,102
WP141955,KATE,1955,10,2117531.6196603477,0.0137008012166873,1,0.0052083333333333,5,0.0211864406779661,2117531.6196603477,1,5,11,0.0480338596201347,0.1020408163265306,0.0294117647058823,0.0587422845595958,103
WP061951,LOUISE,1951,7,2117531.6196603477,0.0137008012166873,1,0.0052083333333333,5,0.0211864406779661,2117531.6196603477,1,5,13,0.0480338596201347,0.1020408163265306,0.0294117647058823,0.0587422845595958,104
WP141957,GLORIA,1957,5,2117531.6196603477,0.0137008012166873,1,0.0052083333333333,4,0.0169491525423728,2117531.6196603477,1,4,10,0.0480338596201347,0.0816326530612244,0.0294117647058823,0.0536402437432693,105
WP291967,CARLA,1967,7,2117531.6196603477,0.0137008012166873,1,0.0052083333333333,4,0.0169491525423728,2117531.6196603477,1,4,12,0.0480338596201347,0.0816326530612244,0.0294117647058823,0.0536402437432693,106
WP071986,PEGGY,1986,11,2117531.6196603477,0.0137008012166873,1,0.0052083333333333,4,0.0169491525423728,2117531.6196603477,1,4,14,0.0480338596201347,0.0816326530612244,0.0294117647058823,0.0536402437432693,107
WP251991,RUTH,1991,12,2117531.6196603477,0.0137008012166873,1,0.0052083333333333,4,0.0169491525423728,2117531.6196603477,1,4,19,0.0480338596201347,0.0816326530612244,0.0294117647058823,0.0536402437432693,108
WP301993,IRA,1993,9,597024.6035888493,0.0038628539660505,1,0.0052083333333333,8,0.0338983050847457,597024.6035888493,1,8,13,0.0135428419260881,0.1632653061224489,0.0294117647058823,0.0533537963921474,109
WP061972,ORA,1972,7,2002189.3104424477,0.0129545162328901,1,0.0052083333333333,4,0.0169491525423728,2002189.3104424477,1,4,8,0.0454174470774387,0.0816326530612244,0.0294117647058823,0.0520703962176517,110
WP341994,TERESA,1994,11,108820.66070079803,0.0007040887733092,1,0.0052083333333333,9,0.0381355932203389,108820.66070079803,1,9,13,0.0024684761688285,0.1836734693877551,0.0294117647058823,0.0518112177541182,111
WP141970,GEORGIA,1970,6,830506.3956403732,0.0053735221378565,1,0.0052083333333333,7,0.0296610169491525,830506.3956403732,1,7,14,0.0188391177970757,0.1428571428571428,0.0294117647058823,0.0514295210984134,112
WP271986,MARGE,1986,8,1441926.0728600023,0.0093295147567063,1,0.0052083333333333,5,0.0211864406779661,1441926.0728600023,1,5,10,0.032708496025896,0.1020408163265306,0.0294117647058823,0.0495470664030526,113
WP101963,CARMEN,1963,11,597024.6035888493,0.0038628539660505,1,0.0052083333333333,7,0.0296610169491525,597024.6035888493,1,7,13,0.0135428419260881,0.1428571428571428,0.0294117647058823,0.0482517555758209,114
WP151971,JEAN,1971,5,2327941.2650969625,0.0150621885506167,1,0.0052083333333333,2,0.0084745762711864,2327941.2650969625,1,2,9,0.0528067693976264,0.0408163265306122,0.0294117647058823,0.0462999079771112,115
WP061995,GARY,1995,6,2327941.2650969625,0.0150621885506167,1,0.0052083333333333,2,0.0084745762711864,2327941.2650969625,1,2,19,0.0528067693976264,0.0408163265306122,0.0294117647058823,0.0462999079771112,116
WP012024,EWINIAR,2024,20,534453.118686676,0.0034580054771221,1,0.0052083333333333,6,0.0254237288135593,534453.118686676,1,6,27,0.012123477089167,0.1224489795918367,0.0294117647058823,0.0422980958573417,117
WP281972,PAMELA,1972,4,2327941.2650969625,0.0150621885506167,1,0.0052083333333333,1,0.0042372881355932,2327941.2650969625,1,1,9,0.0528067693976264,0.0204081632653061,0.0294117647058823,0.0411978671607847,118
WP182021,CONSON,2021,0,0.0,0.0,1,0.0052083333333333,7,0.0296610169491525,0.0,1,7,15,0.0,0.1428571428571428,0.0294117647058823,0.040126050420168,119
WP301966,PAMELA,1966,1,1611912.4940185547,0.0104293567350768,1,0.0052083333333333,2,0.0084745762711864,1611912.4940185547,1,2,16,0.0365644497294674,0.0408163265306122,0.0294117647058823,0.0365545161762158,120
WP142023,KOINU,2023,0,1648807.3397575617,0.0106680728622398,2,0.0104166666666666,1,0.0042372881355932,1648807.3397575617,2,1,29,0.0374013684439177,0.0204081632653061,0.0588235294117647,0.0363663912944419,121
WP242013,NARI,2013,7,807482.2736565471,0.0052245520277716,1,0.0052083333333333,4,0.0169491525423728,807482.2736565471,1,4,11,0.0183168410891485,0.0816326530612244,0.0294117647058823,0.0358100326246775,122
WP191956,KAREN:LUCILLE,1956,0,0.0,0.0,0,0.0,7,0.0296610169491525,0.0,0,7,18,0.0,0.1428571428571428,0.0,0.0357142857142857,123
WP022009,CHAN-HOM,2009,0,0.0,0.0,0,0.0,7,0.0296610169491525,0.0,0,7,16,0.0,0.1428571428571428,0.0,0.0357142857142857,124
WP261981,IRMA,1981,0,0.0,0.0,0,0.0,7,0.0296610169491525,0.0,0,7,13,0.0,0.1428571428571428,0.0,0.0357142857142857,125
WP181950,FRAN,1950,6,108820.66070079803,0.0007040887733092,1,0.0052083333333333,5,0.0211864406779661,108820.66070079803,1,5,11,0.0024684761688285,0.1020408163265306,0.0294117647058823,0.0314030544888121,126
WP151982,FAYE,1982,0,0.0,0.0,0,0.0,6,0.0254237288135593,0.0,0,6,31,0.0,0.1224489795918367,0.0,0.0306122448979591,127
WP261993,FLO,1993,0,0.0,0.0,0,0.0,6,0.0254237288135593,0.0,0,6,22,0.0,0.1224489795918367,0.0,0.0306122448979591,128
WP011955,VIOLET,1955,7,1275062.592458248,0.0082498787531241,1,0.0052083333333333,1,0.0042372881355932,1275062.592458248,1,1,9,0.0289233827747273,0.0204081632653061,0.0294117647058823,0.0268678351870452,129
WP262018,MANGKHUT,2018,0,0.0,0.0,0,0.0,5,0.0211864406779661,0.0,0,5,9,0.0,0.1020408163265306,0.0,0.0255102040816326,130
WP171954,RUBY,1954,0,0.0,0.0,0,0.0,5,0.0211864406779661,0.0,0,5,15,0.0,0.1020408163265306,0.0,0.0255102040816326,131
WP331974,IRMA,1974,0,0.0,0.0,0,0.0,5,0.0211864406779661,0.0,0,5,11,0.0,0.1020408163265306,0.0,0.0255102040816326,132
WP031966,JUDY,1966,0,655063.600446403,0.0042383764618557,1,0.0052083333333333,2,0.0084745762711864,655063.600446403,1,2,20,0.0148593922914594,0.0408163265306122,0.0294117647058823,0.023531481713411,133
WP281964,DOT,1964,14,614141.965502739,0.0039736063018167,1,0.0052083333333333,2,0.0084745762711864,614141.965502739,1,2,15,0.0139311303235811,0.0408163265306122,0.0294117647058823,0.0229745245326841,134
WP032010,CONSON,2010,5,108820.66070079803,0.0007040887733092,1,0.0052083333333333,3,0.0127118644067796,108820.66070079803,1,3,10,0.0024684761688285,0.0612244897959183,0.0294117647058823,0.021198972856159,135
WP111959,LOUISE,1959,2,807482.2736565471,0.0052245520277716,1,0.0052083333333333,1,0.0042372881355932,807482.2736565471,1,1,6,0.0183168410891485,0.0204081632653061,0.0294117647058823,0.0205039101756979,136
WP161947,PAULINE,1947,0,0.0,0.0,0,0.0,4,0.0169491525423728,0.0,0,4,12,0.0,0.0816326530612244,0.0,0.0204081632653061,137
WP242016,SARIKA,2016,0,0.0,0.0,0,0.0,4,0.0169491525423728,0.0,0,4,12,0.0,0.0816326530612244,0.0,0.0204081632653061,138
WP231947,FLORA,1947,0,0.0,0.0,0,0.0,4,0.0169491525423728,0.0,0,4,10,0.0,0.0816326530612244,0.0,0.0204081632653061,139
WP211985,DOT,1985,0,0.0,0.0,0,0.0,4,0.0169491525423728,0.0,0,4,11,0.0,0.0816326530612244,0.0,0.0204081632653061,140
WP331989,HUNT,1989,0,0.0,0.0,0,0.0,4,0.0169491525423728,0.0,0,4,23,0.0,0.0816326530612244,0.0,0.0204081632653061,141
WP271997,IVAN,1997,11,717354.9288902283,0.0046414122893297,1,0.0052083333333333,1,0.0042372881355932,717354.9288902283,1,1,19,0.0162724020893968,0.0204081632653061,0.0294117647058823,0.019277246775847,142
WP042012,MAWAR,2012,6,717354.9288902283,0.0046414122893297,1,0.0052083333333333,1,0.0042372881355932,717354.9288902283,1,1,15,0.0162724020893968,0.0204081632653061,0.0294117647058823,0.019277246775847,143
WP282019,FUNG-WONG,2019,3,108820.66070079803,0.0007040887733092,1,0.0052083333333333,2,0.0084745762711864,108820.66070079803,1,2,6,0.0024684761688285,0.0408163265306122,0.0294117647058823,0.0160969320398325,144
WP241982,NANCY,1982,0,0.0,0.0,0,0.0,3,0.0127118644067796,0.0,0,3,10,0.0,0.0612244897959183,0.0,0.0153061224489795,145
WP232009,MIRINAE,2009,0,0.0,0.0,0,0.0,3,0.0127118644067796,0.0,0,3,9,0.0,0.0612244897959183,0.0,0.0153061224489795,146
WP051992,ELI,1992,0,0.0,0.0,0,0.0,3,0.0127118644067796,0.0,0,3,7,0.0,0.0612244897959183,0.0,0.0153061224489795,147
WP301989,ELSIE,1989,0,0.0,0.0,0,0.0,3,0.0127118644067796,0.0,0,3,12,0.0,0.0612244897959183,0.0,0.0153061224489795,148
WP191954,TILDA,1954,0,0.0,0.0,1,0.0052083333333333,2,0.0084745762711864,0.0,1,2,6,0.0,0.0408163265306122,0.0294117647058823,0.0146158463385354,149
WP181954,SALLY,1954,0,0.0,0.0,1,0.0052083333333333,2,0.0084745762711864,0.0,1,2,19,0.0,0.0408163265306122,0.0294117647058823,0.0146158463385354,150
WP391964,OPAL,1964,0,0.0,0.0,0,0.0,2,0.0084745762711864,0.0,0,2,12,0.0,0.0408163265306122,0.0,0.010204081632653,151
WP131975,ALICE,1975,0,0.0,0.0,0,0.0,2,0.0084745762711864,0.0,0,2,9,0.0,0.0408163265306122,0.0,0.010204081632653,152
WP171968,ELAINE,1968,0,0.0,0.0,0,0.0,2,0.0084745762711864,0.0,0,2,18,0.0,0.0408163265306122,0.0,0.010204081632653,153
WP261974,BESS,1974,0,0.0,0.0,0,0.0,2,0.0084745762711864,0.0,0,2,12,0.0,0.0408163265306122,0.0,0.010204081632653,154
WP091972,SUSAN,1972,0,0.0,0.0,0,0.0,2,0.0084745762711864,0.0,0,2,33,0.0,0.0408163265306122,0.0,0.010204081632653,155
WP292013,KROSA,2013,0,0.0,0.0,0,0.0,2,0.0084745762711864,0.0,0,2,10,0.0,0.0408163265306122,0.0,0.010204081632653,156
WP291974,ELAINE,1974,0,0.0,0.0,0,0.0,2,0.0084745762711864,0.0,0,2,10,0.0,0.0408163265306122,0.0,0.010204081632653,157
WP231960,LOLA,1960,0,0.0,0.0,0,0.0,2,0.0084745762711864,0.0,0,2,15,0.0,0.0408163265306122,0.0,0.010204081632653,158
WP281982,ROGER,1982,0,0.0,0.0,0,0.0,2,0.0084745762711864,0.0,0,2,13,0.0,0.0408163265306122,0.0,0.010204081632653,159
WP122003,KROVANH,2003,0,0.0,0.0,0,0.0,2,0.0084745762711864,0.0,0,2,9,0.0,0.0408163265306122,0.0,0.010204081632653,160
WP201953,BETTY,1953,0,0.0,0.0,0,0.0,2,0.0084745762711864,0.0,0,2,13,0.0,0.0408163265306122,0.0,0.010204081632653,161
WP241985,FAYE,1985,0,0.0,0.0,0,0.0,2,0.0084745762711864,0.0,0,2,27,0.0,0.0408163265306122,0.0,0.010204081632653,162
WP031956,THELMA,1956,0,0.0,0.0,0,0.0,2,0.0084745762711864,0.0,0,2,13,0.0,0.0408163265306122,0.0,0.010204081632653,163
WP061977,THELMA,1977,0,0.0,0.0,1,0.0052083333333333,1,0.0042372881355932,0.0,1,1,13,0.0,0.0204081632653061,0.0294117647058823,0.0095138055222088,164
WP051976,OLGA,1976,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,36,0.0,0.0204081632653061,0.0,0.0051020408163265,165
WP241979,VERA,1979,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,12,0.0,0.0204081632653061,0.0,0.0051020408163265,166
WP292016,TOKAGE,2016,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,17,0.0,0.0204081632653061,0.0,0.0051020408163265,167
WP252016,HAIMA,2016,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,9,0.0,0.0204081632653061,0.0,0.0051020408163265,168
WP311974,GLORIA,1974,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,13,0.0,0.0204081632653061,0.0,0.0051020408163265,169
WP242017,KHANUN,2017,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,11,0.0,0.0204081632653061,0.0,0.0051020408163265,170
WP122022,HINNAMNOR,2022,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,9,0.0,0.0204081632653061,0.0,0.0051020408163265,171
WP272019,KALMAEGI,2019,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,31,0.0,0.0204081632653061,0.0,0.0051020408163265,172
WP171979,MAC,1979,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,25,0.0,0.0204081632653061,0.0,0.0051020408163265,173
WP321994,SETH,1994,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,6,0.0,0.0204081632653061,0.0,0.0051020408163265,174
WP031980,DOM,1980,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,34,0.0,0.0204081632653061,0.0,0.0051020408163265,175
WP111980,KIM,1980,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,14,0.0,0.0204081632653061,0.0,0.0051020408163265,176
WP361993,MANNY,1993,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,13,0.0,0.0204081632653061,0.0,0.0051020408163265,177
WP291996,ZANE,1996,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,5,0.0,0.0204081632653061,0.0,0.0051020408163265,178
WP171973,NORA,1973,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,15,0.0,0.0204081632653061,0.0,0.0051020408163265,179
WP161993,TASHA,1993,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,14,0.0,0.0204081632653061,0.0,0.0051020408163265,180
WP061993,KORYN,1993,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,9,0.0,0.0204081632653061,0.0,0.0051020408163265,181
WP081991,BRENDAN,1991,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,13,0.0,0.0204081632653061,0.0,0.0051020408163265,182
WP051991,YUNYA,1991,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,21,0.0,0.0204081632653061,0.0,0.0051020408163265,183
WP241998,FAITH,1998,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,7,0.0,0.0204081632653061,0.0,0.0051020408163265,184
WP161999,SAM,1999,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,12,0.0,0.0204081632653061,0.0,0.0051020408163265,185
WP291989,DAN,1989,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,6,0.0,0.0204081632653061,0.0,0.0051020408163265,186
WP261999,DAN,1999,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,18,0.0,0.0204081632653061,0.0,0.0051020408163265,187
WP261989,ANGELA,1989,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,13,0.0,0.0204081632653061,0.0,0.0051020408163265,188
WP062000,KAI-TAK,2000,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,23,0.0,0.0204081632653061,0.0,0.0051020408163265,189
WP242003,MELOR,2003,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,14,0.0,0.0204081632653061,0.0,0.0051020408163265,190
WP102004,MINDULLE,2004,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,16,0.0,0.0204081632653061,0.0,0.0051020408163265,191
WP292004,MUIFA,2004,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,27,0.0,0.0204081632653061,0.0,0.0051020408163265,192
WP242005,BOLAVEN,2005,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,10,0.0,0.0204081632653061,0.0,0.0051020408163265,193
WP132008,NURI,2008,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,11,0.0,0.0204081632653061,0.0,0.0051020408163265,194
WP271982,PAMELA,1982,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,10,0.0,0.0204081632653061,0.0,0.0051020408163265,195
WP152008,SINLAKU,2008,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,18,0.0,0.0204081632653061,0.0,0.0051020408163265,196
WP192008,JANGMI,2008,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,6,0.0,0.0204081632653061,0.0,0.0051020408163265,197
WP051981,JUNE,1981,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,7,0.0,0.0204081632653061,0.0,0.0051020408163265,198
WP192009,PARMA,2009,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,36,0.0,0.0204081632653061,0.0,0.0051020408163265,199
WP251980,BETTY,1980,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,14,0.0,0.0204081632653061,0.0,0.0051020408163265,200
WP191980,PERCY,1980,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,12,0.0,0.0204081632653061,0.0,0.0051020408163265,201
WP121974,IVY,1974,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,9,0.0,0.0204081632653061,0.0,0.0051020408163265,202
WP101945,QUEENIE,1945,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,9,0.0,0.0204081632653061,0.0,0.0051020408163265,203
WP081951,NORA,1951,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,8,0.0,0.0204081632653061,0.0,0.0051020408163265,204
WP111953,PHYLLIS,1953,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,6,0.0,0.0204081632653061,0.0,0.0051020408163265,205
WP051957,VIRGINIA,1957,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,11,0.0,0.0204081632653061,0.0,0.0051020408163265,206
WP271961,ELLEN,1961,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,23,0.0,0.0204081632653061,0.0,0.0051020408163265,207
WP071948,ROSE,1948,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,11,0.0,0.0204081632653061,0.0,0.0051020408163265,208
WP141946,BETTY,1946,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,11,0.0,0.0204081632653061,0.0,0.0051020408163265,209
WP271960,PHYLLIS,1960,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,13,0.0,0.0204081632653061,0.0,0.0051020408163265,210
WP121965,FREDA,1965,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,9,0.0,0.0204081632653061,0.0,0.0051020408163265,211
WP071964,DORIS,1964,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,3,0.0,0.0204081632653061,0.0,0.0051020408163265,212
WP031969,SUSAN,1969,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,12,0.0,0.0204081632653061,0.0,0.0051020408163265,213
WP121964,IDA,1964,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,10,0.0,0.0204081632653061,0.0,0.0051020408163265,214
WP211956,OLIVE,1956,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,14,0.0,0.0204081632653061,0.0,0.0051020408163265,215
WP331971,HESTER,1971,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,8,0.0,0.0204081632653061,0.0,0.0051020408163265,216
WP071965,AMY,1965,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,15,0.0,0.0204081632653061,0.0,0.0051020408163265,217
WP071967,BILLIE,1967,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,5,0.0,0.0204081632653061,0.0,0.0051020408163265,218
WP031953,JUDY,1953,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,14,0.0,0.0204081632653061,0.0,0.0051020408163265,219
WP271964,CLARA,1964,0,0.0,0.0,0,0.0,1,0.0042372881355932,0.0,0,1,9,0.0,0.0204081632653061,0.0,0.0051020408163265,220
WP091956,BABS,1956,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,10,0.0,0.0,0.0,0.0,221
WP011956,SARAH,1956,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,13,0.0,0.0,0.0,0.0,222
WP142006,SHANSHAN,2006,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,7,0.0,0.0,0.0,0.0,223
WP062006,KAEMI,2006,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,6,0.0,0.0,0.0,0.0,224
WP211955,PATSY,1955,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,7,0.0,0.0,0.0,0.0,225
WP121955,IRIS,1955,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,5,0.0,0.0,0.0,0.0,226
WP161954,PAMELA,1954,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,10,0.0,0.0,0.0,0.0,227
WP072007,PABUK,2007,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,4,0.0,0.0,0.0,0.0,228
